source_file,source_url,type,status,status_code,href,resolved_url
districts\mcallen-isd\leadership-directory.html,https://www.texasspecialed.com/districts/mcallen-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mcallen-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\mckinney-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/mckinney-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mckinney-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\mckinney-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/mckinney-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mckinney-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\mckinney-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/mckinney-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mckinney-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\mckinney-isd\leadership-directory.html,https://www.texasspecialed.com/districts/mckinney-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mckinney-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\melissa-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/melissa-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/melissa-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\melissa-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/melissa-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/melissa-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\melissa-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/melissa-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/melissa-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\melissa-isd\leadership-directory.html,https://www.texasspecialed.com/districts/melissa-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/melissa-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\mesquite-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/mesquite-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mesquite-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\mesquite-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/mesquite-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mesquite-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\mesquite-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/mesquite-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mesquite-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\mesquite-isd\leadership-directory.html,https://www.texasspecialed.com/districts/mesquite-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mesquite-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\midland-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/midland-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/midland-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\midland-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/midland-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/midland-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\midland-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/midland-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/midland-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\midland-isd\leadership-directory.html,https://www.texasspecialed.com/districts/midland-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/midland-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\midway-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/midway-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/midway-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\midway-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/midway-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/midway-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\midway-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/midway-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/midway-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\midway-isd\leadership-directory.html,https://www.texasspecialed.com/districts/midway-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/midway-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\mission-cisd\ard-process-guide.html,https://www.texasspecialed.com/districts/mission-cisd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mission-cisd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\mission-cisd\dyslexia-services.html,https://www.texasspecialed.com/districts/mission-cisd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mission-cisd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\mission-cisd\evaluation-child-find.html,https://www.texasspecialed.com/districts/mission-cisd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mission-cisd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\mission-cisd\leadership-directory.html,https://www.texasspecialed.com/districts/mission-cisd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mission-cisd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\montgomery-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/montgomery-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/montgomery-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\montgomery-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/montgomery-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/montgomery-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\montgomery-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/montgomery-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/montgomery-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\montgomery-isd\leadership-directory.html,https://www.texasspecialed.com/districts/montgomery-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/montgomery-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\new-caney-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/new-caney-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/new-caney-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\new-caney-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/new-caney-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/new-caney-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\new-caney-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/new-caney-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/new-caney-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\new-caney-isd\leadership-directory.html,https://www.texasspecialed.com/districts/new-caney-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/new-caney-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\north-east-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/north-east-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/north-east-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\north-east-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/north-east-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/north-east-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\north-east-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/north-east-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/north-east-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\north-east-isd\leadership-directory.html,https://www.texasspecialed.com/districts/north-east-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/north-east-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\north-east-isd\special-ed-updates.html,https://www.texasspecialed.com/districts/north-east-isd/special-ed-updates,internal,MISSING FILE,,/resources/evaluation-request-template.pdf,https://www.texasspecialed.com/resources/evaluation-request-template.pdf
districts\northside-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/northside-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/northside-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\northside-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/northside-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/northside-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\northside-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/northside-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/northside-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\northside-isd\leadership-directory.html,https://www.texasspecialed.com/districts/northside-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/northside-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\northwest-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/northwest-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/northwest-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\northwest-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/northwest-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/northwest-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\northwest-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/northwest-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/northwest-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\northwest-isd\leadership-directory.html,https://www.texasspecialed.com/districts/northwest-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/northwest-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\pasadena-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/pasadena-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pasadena-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\pasadena-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/pasadena-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pasadena-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\pasadena-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/pasadena-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pasadena-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\pasadena-isd\leadership-directory.html,https://www.texasspecialed.com/districts/pasadena-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pasadena-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\pflugerville-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/pflugerville-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pflugerville-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\pflugerville-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/pflugerville-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pflugerville-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\pflugerville-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/pflugerville-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pflugerville-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\pflugerville-isd\leadership-directory.html,https://www.texasspecialed.com/districts/pflugerville-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pflugerville-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\pharr-san-juan-alamo-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/pharr-san-juan-alamo-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pharr-san-juan-alamo-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\pharr-san-juan-alamo-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/pharr-san-juan-alamo-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pharr-san-juan-alamo-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\pharr-san-juan-alamo-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/pharr-san-juan-alamo-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pharr-san-juan-alamo-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\pharr-san-juan-alamo-isd\leadership-directory.html,https://www.texasspecialed.com/districts/pharr-san-juan-alamo-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/pharr-san-juan-alamo-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\plano-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/plano-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/plano-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\plano-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/plano-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/plano-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\plano-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/plano-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/plano-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\plano-isd\leadership-directory.html,https://www.texasspecialed.com/districts/plano-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/plano-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\plano-isd\special-ed-updates.html,https://www.texasspecialed.com/districts/plano-isd/special-ed-updates,internal,MISSING FILE,,/resources/evaluation-request-template.pdf,https://www.texasspecialed.com/resources/evaluation-request-template.pdf
districts\princeton-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/princeton-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/princeton-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\princeton-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/princeton-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/princeton-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\princeton-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/princeton-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/princeton-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\princeton-isd\leadership-directory.html,https://www.texasspecialed.com/districts/princeton-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/princeton-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\prosper-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/prosper-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/prosper-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\prosper-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/prosper-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/prosper-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\prosper-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/prosper-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/prosper-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\prosper-isd\leadership-directory.html,https://www.texasspecialed.com/districts/prosper-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/prosper-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\richardson-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/richardson-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/richardson-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\richardson-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/richardson-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/richardson-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\richardson-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/richardson-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/richardson-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\richardson-isd\leadership-directory.html,https://www.texasspecialed.com/districts/richardson-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/richardson-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\rio-grande-city-grulla-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/rio-grande-city-grulla-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/rio-grande-city-grulla-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\rio-grande-city-grulla-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/rio-grande-city-grulla-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/rio-grande-city-grulla-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\rio-grande-city-grulla-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/rio-grande-city-grulla-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/rio-grande-city-grulla-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\rio-grande-city-grulla-isd\leadership-directory.html,https://www.texasspecialed.com/districts/rio-grande-city-grulla-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/rio-grande-city-grulla-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\rockwall-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/rockwall-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/rockwall-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\rockwall-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/rockwall-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/rockwall-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\rockwall-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/rockwall-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/rockwall-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\rockwall-isd\leadership-directory.html,https://www.texasspecialed.com/districts/rockwall-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/rockwall-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\round-rock-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/round-rock-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/round-rock-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\round-rock-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/round-rock-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/round-rock-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\round-rock-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/round-rock-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/round-rock-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\round-rock-isd\leadership-directory.html,https://www.texasspecialed.com/districts/round-rock-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/round-rock-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\royse-city-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/royse-city-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/royse-city-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\royse-city-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/royse-city-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/royse-city-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\royse-city-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/royse-city-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/royse-city-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\royse-city-isd\leadership-directory.html,https://www.texasspecialed.com/districts/royse-city-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/royse-city-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\san-angelo-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/san-angelo-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-angelo-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\san-angelo-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/san-angelo-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-angelo-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\san-angelo-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/san-angelo-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-angelo-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\san-angelo-isd\leadership-directory.html,https://www.texasspecialed.com/districts/san-angelo-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-angelo-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\san-antonio-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/san-antonio-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-antonio-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\san-antonio-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/san-antonio-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-antonio-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\san-antonio-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/san-antonio-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-antonio-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\san-antonio-isd\leadership-directory.html,https://www.texasspecialed.com/districts/san-antonio-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-antonio-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\san-benito-cisd\ard-process-guide.html,https://www.texasspecialed.com/districts/san-benito-cisd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-benito-cisd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\san-benito-cisd\dyslexia-services.html,https://www.texasspecialed.com/districts/san-benito-cisd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-benito-cisd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\san-benito-cisd\evaluation-child-find.html,https://www.texasspecialed.com/districts/san-benito-cisd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-benito-cisd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\san-benito-cisd\leadership-directory.html,https://www.texasspecialed.com/districts/san-benito-cisd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/san-benito-cisd/leadership-directory/YOUR_STRIPE_LINK_HERE
